id_station,source,replicate_id,sample_area,original_id_taxon,abbreviated_revised_name,development_stage,state_of_specimen,abundance,body_mass
ECORDRE_0833,Bouche1972,ECORDRE_0833_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,3,NA
ECORDRE_0834,Bouche1972,ECORDRE_0834_Bouche1972_Q,NA,t_030,Oclact,adult,NA,4,NA
ECORDRE_0834,Bouche1972,ECORDRE_0834_Bouche1972_Q,NA,t_030,Oclact,juvenile,NA,1,NA
ECORDRE_0834,Bouche1972,ECORDRE_0834_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,2,NA
ECORDRE_0834,Bouche1972,ECORDRE_0834_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,1,NA
ECORDRE_0834,Bouche1972,ECORDRE_0834_Bouche1972_Q,NA,t_104,Aprose,adult,NA,23,NA
ECORDRE_0835,Bouche1972,ECORDRE_0835_Bouche1972_Q,NA,t_160,Und,NA,NA,0,NA
ECORDRE_0836,Bouche1972,ECORDRE_0836_Bouche1972_Q,NA,t_032,Occyan,adult,NA,1,NA
ECORDRE_0837,Bouche1972,ECORDRE_0837_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,10,NA
ECORDRE_0837,Bouche1972,ECORDRE_0837_Bouche1972_Q,NA,t_077,Luterr,adult,NA,3,NA
ECORDRE_0837,Bouche1972,ECORDRE_0837_Bouche1972_Q,NA,t_077,Luterr,juvenile,NA,1,NA
ECORDRE_0837,Bouche1972,ECORDRE_0837_Bouche1972_Q,NA,t_104,Aprose,adult,NA,1,NA
ECORDRE_0838,Bouche1972,ECORDRE_0838_Bouche1972_Q,NA,t_160,Und,NA,NA,0,NA
ECORDRE_0839,Bouche1972,ECORDRE_0839_Bouche1972_Q,NA,t_041,Alicte,adult,NA,3,NA
ECORDRE_0839,Bouche1972,ECORDRE_0839_Bouche1972_Q,NA,t_070,Apnoct,adult,NA,2,NA
ECORDRE_0839,Bouche1972,ECORDRE_0839_Bouche1972_Q,NA,t_070,Apnoct,juvenile,NA,3,NA
ECORDRE_0840,Bouche1972,ECORDRE_0840_Bouche1972_Q,NA,t_030,Oclact,adult,NA,1,NA
ECORDRE_0840,Bouche1972,ECORDRE_0840_Bouche1972_Q,NA,t_041,Alicte,adult,NA,11,NA
ECORDRE_0840,Bouche1972,ECORDRE_0840_Bouche1972_Q,NA,t_041,Alicte,juvenile,NA,8,NA
ECORDRE_0840,Bouche1972,ECORDRE_0840_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,2,NA
ECORDRE_0840,Bouche1972,ECORDRE_0840_Bouche1972_Q,NA,t_127,Apnoct,adult,NA,5,NA
ECORDRE_0840,Bouche1972,ECORDRE_0840_Bouche1972_Q,NA,t_127,Apnoct,juvenile,NA,3,NA
ECORDRE_0840,Bouche1972,ECORDRE_0840_Bouche1972_Q,NA,t_331,Aprose,adult,NA,1,NA
ECORDRE_0841,Bouche1972,ECORDRE_0841_Bouche1972_Q,NA,t_041,Alicte,adult,NA,1,NA
ECORDRE_0841,Bouche1972,ECORDRE_0841_Bouche1972_Q,NA,t_041,Alicte,juvenile,NA,1,NA
ECORDRE_0841,Bouche1972,ECORDRE_0841_Bouche1972_Q,NA,t_070,Apnoct,adult,NA,9,NA
ECORDRE_0841,Bouche1972,ECORDRE_0841_Bouche1972_Q,NA,t_070,Apnoct,juvenile,NA,4,NA
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_035,Alchlochlo,adult,full,1,0.184
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_035,Alchlochlo,adult,full,1,0.212
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_035,Alchlochlo,subadult,full,1,0.101
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_070,Apnoct,adult,full,1,0.739
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_070,Apnoct,adult,full,1,1.228
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_070,Apnoct,adult,full,1,1.12
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_070,Apnoct,adult,full,1,1.252
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_070,Apnoct,adult,full,1,1.375
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_070,Apnoct,adult,full,1,0.651
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_070,Apnoct,adult,piece,1,0.223
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_077,Luterr,juvenile,full,1,1.02
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_077,Luterr,subadult,full,1,1.376
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_077,Luterr,subadult,full,1,0.828
ECORDRE_0841,Vers2022,ECORDRE_0841_Vers2022_Q,NA,t_104,Aprose,adult,full,1,0.129
ECORDRE_0842,Bouche1972,ECORDRE_0842_Bouche1972_Q,NA,t_033,Alchlochlo,adult,NA,3,NA
ECORDRE_0842,Bouche1972,ECORDRE_0842_Bouche1972_Q,NA,t_041,Alicte,adult,NA,2,NA
ECORDRE_0842,Bouche1972,ECORDRE_0842_Bouche1972_Q,NA,t_070,Apnoct,adult,NA,1,NA
ECORDRE_0842,Bouche1972,ECORDRE_0842_Bouche1972_Q,NA,t_070,Apnoct,juvenile,NA,2,NA
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_1,0.0625,t_041,Alicte,juvenile,full,1,0.524
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_2,0.0625,t_160,Und,juvenile,full,1,0.479
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_2,0.0625,t_160,Und,undetermined,piece,1,0.043
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_3,0.0625,t_041,Alicte,juvenile,full,1,0.286
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_3,0.0625,t_041,Alicte,juvenile,full,1,0.532
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_3,0.0625,t_160,Und,juvenile,full,5,0.818
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_3,0.0625,t_160,Und,undetermined,piece,3,0.35
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_5,0.0625,t_041,Alicte,adult,full,1,0.637
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_5,0.0625,t_041,Alicte,subadult,full,1,0.546
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_5,0.0625,t_041,Alicte,subadult,full,1,0.547
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_5,0.0625,t_160,Und,juvenile,full,1,0.032
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_5,0.0625,t_160,Und,juvenile,piece,1,0.222
ECORDRE_0842,Vers2022,ECORDRE_0842_Vers2022_5,0.0625,t_160,Und,undetermined,piece,1,0.236
ECORDRE_0843,Bouche1972,ECORDRE_0843_Bouche1972_Q,NA,t_035,Alchlochlo,adult,NA,1,NA
ECORDRE_0843,Bouche1972,ECORDRE_0843_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,3,NA
ECORDRE_0843,Bouche1972,ECORDRE_0843_Bouche1972_Q,NA,t_077,Luterr,adult,NA,2,NA
ECORDRE_0843,Bouche1972,ECORDRE_0843_Bouche1972_Q,NA,t_082,Lucast,adult,NA,15,NA
ECORDRE_0843,Bouche1972,ECORDRE_0843_Bouche1972_Q,NA,t_082,Lucast,juvenile,NA,1,NA
ECORDRE_0843,Bouche1972,ECORDRE_0843_Bouche1972_Q,NA,t_127,Apnoct,adult,NA,1,NA
ECORDRE_0843,Bouche1972,ECORDRE_0843_Bouche1972_Q,NA,t_127,Apnoct,juvenile,NA,1,NA
ECORDRE_0844,Bouche1972,ECORDRE_0844_Bouche1972_Q,NA,t_032,Occyan,adult,NA,4,NA
ECORDRE_0844,Bouche1972,ECORDRE_0844_Bouche1972_Q,NA,t_041,Alicte,adult,NA,1,NA
ECORDRE_0844,Bouche1972,ECORDRE_0844_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,15,NA
ECORDRE_0844,Bouche1972,ECORDRE_0844_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,7,NA
ECORDRE_0844,Bouche1972,ECORDRE_0844_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_0844,Bouche1972,ECORDRE_0844_Bouche1972_Q,NA,t_084,Lurube,adult,NA,7,NA
ECORDRE_0844,Bouche1972,ECORDRE_0844_Bouche1972_Q,NA,t_084,Lurube,juvenile,NA,6,NA
ECORDRE_0844,Bouche1972,ECORDRE_0844_Bouche1972_Q,NA,t_104,Aprose,adult,NA,1,NA
ECORDRE_0844,Bouche1972,ECORDRE_0844_Bouche1972_Q,NA,t_104,Aprose,juvenile,NA,1,NA
ECORDRE_0845,Bouche1972,ECORDRE_0845_Bouche1972_Q,NA,t_032,Occyan,adult,NA,1,NA
ECORDRE_0845,Bouche1972,ECORDRE_0845_Bouche1972_Q,NA,t_041,Alicte,adult,NA,16,NA
ECORDRE_0845,Bouche1972,ECORDRE_0845_Bouche1972_Q,NA,t_041,Alicte,juvenile,NA,1,NA
ECORDRE_0845,Bouche1972,ECORDRE_0845_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,9,NA
ECORDRE_0845,Bouche1972,ECORDRE_0845_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,3,NA
ECORDRE_0845,Bouche1972,ECORDRE_0845_Bouche1972_Q,NA,t_070,Apnoct,adult,NA,2,NA
ECORDRE_0845,Bouche1972,ECORDRE_0845_Bouche1972_Q,NA,t_070,Apnoct,juvenile,NA,1,NA
ECORDRE_0845,Bouche1972,ECORDRE_0845_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_0845,Bouche1972,ECORDRE_0845_Bouche1972_Q,NA,t_077,Luterr,juvenile,NA,2,NA
ECORDRE_0845,Bouche1972,ECORDRE_0845_Bouche1972_Q,NA,t_084,Lurube,adult,NA,1,NA
ECORDRE_0845,Bouche1972,ECORDRE_0845_Bouche1972_Q,NA,t_104,Aprose,adult,NA,1,NA
ECORDRE_0846,Bouche1972,ECORDRE_0846_Bouche1972_Q,NA,t_030,Oclact,adult,NA,1,NA
ECORDRE_0846,Bouche1972,ECORDRE_0846_Bouche1972_Q,NA,t_032,Occyan,adult,NA,1,NA
ECORDRE_0846,Bouche1972,ECORDRE_0846_Bouche1972_Q,NA,t_041,Alicte,adult,NA,3,NA
ECORDRE_0846,Bouche1972,ECORDRE_0846_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,1,NA
ECORDRE_0846,Bouche1972,ECORDRE_0846_Bouche1972_Q,NA,t_127,Apnoct,adult,NA,2,NA
ECORDRE_0846,Bouche1972,ECORDRE_0846_Bouche1972_Q,NA,t_127,Apnoct,juvenile,NA,2,NA
ECORDRE_0847,Bouche1972,ECORDRE_0847_Bouche1972_Q,NA,t_032,Occyan,adult,NA,1,NA
ECORDRE_0847,Bouche1972,ECORDRE_0847_Bouche1972_Q,NA,t_041,Alicte,adult,NA,1,NA
ECORDRE_0847,Bouche1972,ECORDRE_0847_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,13,NA
ECORDRE_0847,Bouche1972,ECORDRE_0847_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_0847,Bouche1972,ECORDRE_0847_Bouche1972_Q,NA,t_082,Lucast,adult,NA,4,NA
ECORDRE_0847,Bouche1972,ECORDRE_0847_Bouche1972_Q,NA,t_084,Lurube,adult,NA,2,NA
ECORDRE_0847,Bouche1972,ECORDRE_0847_Bouche1972_Q,NA,t_108,Kocupu,adult,NA,1,NA
ECORDRE_0847,Bouche1972,ECORDRE_0847_Bouche1972_Q,NA,t_127,Apnoct,adult,NA,13,NA
ECORDRE_0848,Bouche1972,ECORDRE_0848_Bouche1972_Q,NA,t_032,Occyan,adult,NA,1,NA
ECORDRE_0848,Bouche1972,ECORDRE_0848_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,6,NA
ECORDRE_0848,Bouche1972,ECORDRE_0848_Bouche1972_Q,NA,t_070,Apnoct,adult,NA,22,NA
ECORDRE_0848,Bouche1972,ECORDRE_0848_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_0848,Bouche1972,ECORDRE_0848_Bouche1972_Q,NA,t_082,Lucast,adult,NA,6,NA
ECORDRE_0849,Bouche1972,ECORDRE_0849_Bouche1972_Q,NA,t_032,Occyan,adult,NA,2,NA
ECORDRE_0849,Bouche1972,ECORDRE_0849_Bouche1972_Q,NA,t_033,Alchlochlo,adult,NA,7,NA
ECORDRE_0849,Bouche1972,ECORDRE_0849_Bouche1972_Q,NA,t_041,Alicte,adult,NA,5,NA
ECORDRE_0849,Bouche1972,ECORDRE_0849_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,3,NA
ECORDRE_0849,Bouche1972,ECORDRE_0849_Bouche1972_Q,NA,t_104,Aprose,adult,NA,1,NA
ECORDRE_0850,Bouche1972,ECORDRE_0850_Bouche1972_Q,NA,t_033,Alchlochlo,adult,NA,2,NA
ECORDRE_0850,Bouche1972,ECORDRE_0850_Bouche1972_Q,NA,t_041,Alicte,adult,NA,5,NA
ECORDRE_0850,Bouche1972,ECORDRE_0850_Bouche1972_Q,NA,t_041,Alicte,juvenile,NA,2,NA
ECORDRE_0850,Bouche1972,ECORDRE_0850_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,1,NA
ECORDRE_0850,Bouche1972,ECORDRE_0850_Bouche1972_Q,NA,t_082,Lucast,adult,NA,1,NA
ECORDRE_0850,Bouche1972,ECORDRE_0850_Bouche1972_Q,NA,t_082,Lucast,juvenile,NA,2,NA
ECORDRE_0850,Bouche1972,ECORDRE_0850_Bouche1972_Q,NA,t_104,Aprose,adult,NA,1,NA
ECORDRE_0850,Bouche1972,ECORDRE_0850_Bouche1972_Q,NA,t_127,Apnoct,adult,NA,3,NA
ECORDRE_0851,Bouche1972,ECORDRE_0851_Bouche1972_Q,NA,t_032,Occyan,adult,NA,1,NA
ECORDRE_0851,Bouche1972,ECORDRE_0851_Bouche1972_Q,NA,t_041,Alicte,adult,NA,5,NA
ECORDRE_0851,Bouche1972,ECORDRE_0851_Bouche1972_Q,NA,t_041,Alicte,juvenile,NA,1,NA
ECORDRE_0851,Bouche1972,ECORDRE_0851_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,2,NA
ECORDRE_0851,Bouche1972,ECORDRE_0851_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,1,NA
ECORDRE_0851,Bouche1972,ECORDRE_0851_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_0851,Bouche1972,ECORDRE_0851_Bouche1972_Q,NA,t_077,Luterr,juvenile,NA,8,NA
ECORDRE_0851,Bouche1972,ECORDRE_0851_Bouche1972_Q,NA,t_127,Apnoct,adult,NA,1,NA
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_1,0.0625,t_035,Alchlochlo,adult,full,1,0.177
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_1,0.0625,t_062,Aplong,adult,full,1,1.182
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_1,0.0625,t_067,Apcalicali,adult,full,1,0.418
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_1,0.0625,t_160,Und,juvenile,full,3,0.116
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_2,0.0625,t_032,Occyan,adult,piece,1,1.341
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_2,0.0625,t_104,Aprose,adult,full,1,0.084
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_2,0.0625,t_160,Und,juvenile,full,4,0.758
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_2,0.0625,t_160,Und,undetermined,piece,5,0.209
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_3,0.0625,t_041,Alicte,adult,full,1,0.573
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_3,0.0625,t_082,Lucast,adult,full,1,0.124
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_3,0.0625,t_160,Und,juvenile,full,3,0.241
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_3,0.0625,t_160,Und,undetermined,piece,2,0.285
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_4,0.0625,t_041,Alicte,adult,piece,1,0.22
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_4,0.0625,t_041,Alicte,adult,piece,1,0.325
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_4,0.0625,t_104,Aprose,adult,full,1,0.149
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_4,0.0625,t_160,Und,adult,piece,1,0.036
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_4,0.0625,t_160,Und,juvenile,full,8,0.969
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_4,0.0625,t_160,Und,undetermined,piece,9,0.913
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_5,0.0625,t_041,Alicte,adult,piece,1,0.352
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_5,0.0625,t_104,Aprose,adult,full,1,0.248
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_5,0.0625,t_104,Aprose,adult,piece,1,0.068
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_6,0.0625,t_067,Apcalicali,subadult,full,1,0.281
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_6,0.0625,t_160,Und,juvenile,full,8,0.56
ECORDRE_0851,Vers2022,ECORDRE_0851_Vers2022_6,0.0625,t_160,Und,undetermined,piece,3,0.145
ECORDRE_0852,Bouche1972,ECORDRE_0852_Bouche1972_Q,NA,t_033,Alchlochlo,adult,NA,2,NA
ECORDRE_0852,Bouche1972,ECORDRE_0852_Bouche1972_Q,NA,t_033,Alchlochlo,juvenile,NA,1,NA
ECORDRE_0852,Bouche1972,ECORDRE_0852_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,3,NA
ECORDRE_0852,Bouche1972,ECORDRE_0852_Bouche1972_Q,NA,t_067,Apcalicali,juvenile,NA,2,NA
ECORDRE_0852,Bouche1972,ECORDRE_0852_Bouche1972_Q,NA,t_082,Lucast,adult,NA,4,NA
ECORDRE_0852,Bouche1972,ECORDRE_0852_Bouche1972_Q,NA,t_082,Lucast,juvenile,NA,12,NA
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_1,0.0625,t_041,Alicte,adult,full,1,0.518
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_1,0.0625,t_041,Alicte,adult,full,1,0.575
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_1,0.0625,t_082,Lucast,adult,full,1,0.226
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_1,0.0625,t_104,Aprose,adult,full,1,0.211
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_1,0.0625,t_104,Aprose,adult,full,1,0.185
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_1,0.0625,t_104,Aprose,adult,full,1,0.213
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_1,0.0625,t_160,Und,juvenile,full,5,0.865
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_1,0.0625,t_160,Und,undetermined,piece,5,0.537
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_2,0.0625,t_082,Lucast,subadult,full,1,0.185
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_2,0.0625,t_104,Aprose,adult,piece,1,0.096
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_2,0.0625,t_120,Mumuld,adult,full,1,0.027
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_2,0.0625,t_160,Und,juvenile,full,9,0.924
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_2,0.0625,t_160,Und,undetermined,piece,3,0.036
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_3,0.0625,t_032,Occyan,adult,full,1,1.298
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_3,0.0625,t_041,Alicte,adult,piece,1,0.293
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_3,0.0625,t_104,Aprose,adult,full,1,0.227
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_3,0.0625,t_104,Aprose,adult,full,1,0.209
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_3,0.0625,t_160,Und,juvenile,full,6,0.291
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_3,0.0625,t_160,Und,undetermined,piece,4,0.765
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_4,0.0625,t_067,Apcalicali,adult,full,1,0.278
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_4,0.0625,t_067,Apcalicali,adult,full,1,0.246
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_4,0.0625,t_082,Lucast,adult,full,1,0.233
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_4,0.0625,t_160,Und,juvenile,full,11,1.892
ECORDRE_0852,Vers2022,ECORDRE_0852_Vers2022_4,0.0625,t_160,Und,undetermined,piece,4,0.533
ECORDRE_0853,Bouche1972,ECORDRE_0853_Bouche1972_Q,NA,t_033,Alchlochlo,adult,NA,1,NA
ECORDRE_0853,Bouche1972,ECORDRE_0853_Bouche1972_Q,NA,t_067,Apcalicali,adult,NA,2,NA
ECORDRE_0853,Bouche1972,ECORDRE_0853_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_0853,Bouche1972,ECORDRE_0853_Bouche1972_Q,NA,t_082,Lucast,adult,NA,1,NA
ECORDRE_0853,Bouche1972,ECORDRE_0853_Bouche1972_Q,NA,t_084,Lurube,adult,NA,1,NA
ECORDRE_0853,Bouche1972,ECORDRE_0853_Bouche1972_Q,NA,t_102,Birubi,adult,NA,1,NA
ECORDRE_0853,Bouche1972,ECORDRE_0853_Bouche1972_Q,NA,t_102,Birubi,juvenile,NA,2,NA
ECORDRE_0854,Bouche1972,ECORDRE_0854_Bouche1972_Q,NA,t_036,Alchlopost,adult,NA,15,NA
ECORDRE_0854,Bouche1972,ECORDRE_0854_Bouche1972_Q,NA,t_104,Aprose,adult,NA,1,NA
ECORDRE_0854,Bouche1972,ECORDRE_0854_Bouche1972_Q,NA,t_120,Mumuld,adult,NA,7,NA
ECORDRE_0854,Bouche1972,ECORDRE_0854_Bouche1972_Q,NA,t_127,Apnoct,adult,NA,2,NA
ECORDRE_0854,Bouche1972,ECORDRE_0854_Bouche1972_Q,NA,t_127,Apnoct,juvenile,NA,3,NA
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_041,Alicte,subadult,full,1,0.404
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_041,Alicte,subadult,full,1,0.495
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_061,Apvoco,adult,full,1,2.29
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_061,Apvoco,adult,full,1,2.049
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_061,Apvoco,adult,full,1,1.693
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_061,Apvoco,adult,full,1,1.509
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_061,Apvoco,adult,full,1,1.494
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_061,Apvoco,adult,piece,1,1.056
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_061,Apvoco,subadult,full,1,1.107
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_061,Apvoco,subadult,full,1,1.145
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_061,Apvoco,subadult,full,1,0.964
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_070,Apnoct,adult,full,1,0.809
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_070,Apnoct,adult,piece,1,0.741
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_070,Apnoct,subadult,full,1,0.946
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_108,Kocupu,adult,full,1,0.233
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_108,Kocupu,subadult,full,1,0.101
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_160,Und,juvenile,full,7,2.216
ECORDRE_0854,Vers2022,ECORDRE_0854_Vers2022_Q,NA,t_160,Und,undetermined,piece,4,0.545
ECORDRE_0855,Bouche1972,ECORDRE_0855_Bouche1972_Q,NA,t_032,Occyan,adult,NA,4,NA
ECORDRE_0855,Bouche1972,ECORDRE_0855_Bouche1972_Q,NA,t_041,Alicte,adult,NA,1,NA
ECORDRE_0855,Bouche1972,ECORDRE_0855_Bouche1972_Q,NA,t_061,Apvoco,adult,NA,2,NA
ECORDRE_0855,Bouche1972,ECORDRE_0855_Bouche1972_Q,NA,t_069,Aptrap,adult,NA,1,NA
ECORDRE_0855,Bouche1972,ECORDRE_0855_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_0855,Bouche1972,ECORDRE_0855_Bouche1972_Q,NA,t_077,Luterr,juvenile,NA,3,NA
ECORDRE_0856,Bouche1972,ECORDRE_0856_Bouche1972_Q,NA,t_041,Alicte,adult,NA,1,NA
ECORDRE_0856,Bouche1972,ECORDRE_0856_Bouche1972_Q,NA,t_061,Apvoco,adult,NA,4,NA
ECORDRE_0856,Bouche1972,ECORDRE_0856_Bouche1972_Q,NA,t_061,Apvoco,juvenile,NA,3,NA
ECORDRE_0856,Bouche1972,ECORDRE_0856_Bouche1972_Q,NA,t_331,Aprose,adult,NA,3,NA
ECORDRE_0857,Bouche1972,ECORDRE_0857_Bouche1972_Q,NA,t_030,Oclact,adult,NA,2,NA
ECORDRE_0857,Bouche1972,ECORDRE_0857_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_0857,Bouche1972,ECORDRE_0857_Bouche1972_Q,NA,t_077,Luterr,juvenile,NA,2,NA
ECORDRE_0857,Bouche1972,ECORDRE_0857_Bouche1972_Q,NA,t_331,Aprose,adult,NA,3,NA
ECORDRE_0858,Bouche1972,ECORDRE_0858_Bouche1972_Q,NA,t_032,Occyan,adult,NA,8,NA
ECORDRE_0858,Bouche1972,ECORDRE_0858_Bouche1972_Q,NA,t_070,Apnoct,adult,NA,2,NA
ECORDRE_0858,Bouche1972,ECORDRE_0858_Bouche1972_Q,NA,t_070,Apnoct,juvenile,NA,3,NA
ECORDRE_0858,Bouche1972,ECORDRE_0858_Bouche1972_Q,NA,t_077,Luterr,adult,NA,1,NA
ECORDRE_0858,Bouche1972,ECORDRE_0858_Bouche1972_Q,NA,t_078,Lufrie,adult,NA,1,NA
ECORDRE_0858,Bouche1972,ECORDRE_0858_Bouche1972_Q,NA,t_331,Aprose,adult,NA,3,NA
ECORDRE_0859,Bouche1972,ECORDRE_0859_Bouche1972_Q,NA,t_030,Oclact,adult,NA,1,NA
